,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16
68,0.3620603,-0.2277736531139455,-0.22753913898110317,-0.22768310010051382,-0.2254772074868838,-0.23918702866078173,-0.2398694523044022,-0.2315842538018648,-0.23093183177721882,-0.22916559705321657,-0.2291811630317068,-0.22853148520221345,-0.2285314847809639,-0.22853148435971513,-0.2292565560576815
69,0.3665829,-0.22051353235049634,-0.22028646308945674,-0.2204200103945787,-0.2183602336602295,-0.23210494415505142,-0.2331047413454154,-0.2245874704996628,-0.22377758518985694,-0.22217017582218052,-0.22218594618457915,-0.22154998944055573,-0.22154998836291412,-0.2215499872852759,-0.2222784293290248
70,0.37110552,-0.21325337948108694,-0.2130337551247731,-0.2131566872845673,-0.2112386439438076,-0.2250247393116556,-0.2263286872140526,-0.21759348283128602,-0.21662660807094783,-0.21517817752302637,-0.2151941521911782,-0.21457222296909778,-0.214572220748857,-0.21457221852862754,-0.21530394980987744
71,0.37562814,-0.20599322661167768,-0.2057810471600896,-0.20589314170118211,-0.20411246759312404,-0.21794641553897462,-0.21954088483528914,-0.2106022774972091,-0.2094790165529881,-0.2081896302648574,-0.20820580896912474,-0.2075982222514917,-0.20759821824981728,-0.20759821424817285,-0.20833314504876962
72,0.38015077,-0.19873305768928826,-0.19852832315888738,-0.1986293333132408,-0.19698168662797855,-0.2108699235641458,-0.21274089474995433,-0.2036137893081713,-0.20233488004564473,-0.20120451245169857,-0.20122089471960886,-0.20062797442853636,-0.2006279678430107,-0.20062796125755375,-0.20136599276881223
73,0.38467336,-0.19147295297881914,-0.19127566330375956,-0.1913653144953821,-0.18984637771932314,-0.20379530404653812,-0.20592837878809417,-0.19662803994763434,-0.19519436328278394,-0.19422289157758077,-0.194239476717777,-0.19366155582873498,-0.19366154568212943,-0.19366153553566498,-0.19440255929125358
74,0.38919598,-0.18421280010940988,-0.18402295533907603,-0.1841009405023011,-0.18270642823298222,-0.19672240576933137,-0.19910282938621357,-0.18964485958679883,-0.18805744196020693,-0.1872446461027954,-0.18726143319638755,-0.18669885445824366,-0.18669883958685315,-0.18669882471572952,-0.18744272211867932
75,0.3937186,-0.17695264724000057,-0.1767702473743925,-0.17683622192712878,-0.1755618832737809,-0.18965122956620478,-0.19226390119804956,-0.18266422638473961,-0.18092424996406573,-0.18026980486774508,-0.18028679274907533,-0.1797399086901709,-0.1797398877320353,-0.17973986677437248,-0.18048650845044442
76,0.39824122,-0.16969249437059122,-0.16951753940970887,-0.16957111478058645,-0.16841274062970446,-0.18258172470035303,-0.18541121575053912,-0.17568606529549885,-0.1737948739066526,-0.17329834612002057,-0.1733155333625315,-0.17278470673674912,-0.17278467811954287,-0.1727846495031312,-0.17353389471348377
77,0.4027638,-0.16243240571310216,-0.16226489559109963,-0.16230563151481894,-0.16125906137892224,-0.17551389804632225,-0.1785444677281282,-0.16871035572198795,-0.166669463312012,-0.16633030518390768,-0.16634769008215583,-0.16583329408213887,-0.16583325601097332,-0.16583321794108632,-0.1665849139248009
78,0.40728644,-0.15517222073773268,-0.15501215555337886,-0.15503955002919026,-0.15410068510006017,-0.16844753254463565,-0.17166315178215172,-0.161736853520082,-0.15954794686875867,-0.15936549690121615,-0.15938307745992641,-0.15888549660293694,-0.15888544704760307,-0.15888539749425315,-0.159639378875873
79,0.41180903,-0.14791211602726356,-0.14775949569825103,-0.14777297361053182,-0.14693778366960863,-0.16138273383676136,-0.16476709482165586,-0.15476563034165933,-0.15243058347184443,-0.1524040544608987,-0.15242182836797064,-0.15194145810847687,-0.1519413947913978,-0.15194133147730354,-0.15269741945986465
80,0.41633165,-0.14065196315785428,-0.1405067877335675,-0.14050568522186394,-0.139770228197905,-0.1543193049772796,-0.15785584786063628,-0.1477964564110597,-0.1453173320675427,-0.1454458130576216,-0.14546377767359453,-0.1450010255125007,-0.14500094589564555,-0.1450008662831629,-0.14575886801246912
81,0.42085424,-0.13339185844738516,-0.13325412787843968,-0.1332376736387128,-0.13259811155765708,-0.14725726167068803,-0.15092918909848305,-0.14082930880908312,-0.13820837081389117,-0.13849081761626747,-0.13850896994873174,-0.1380642553110177,-0.13806415658379523,-0.13806405786283088,-0.1388237655999852
82,0.42537686,-0.1261317055779758,-0.12600141991375605,-0.12596871019741437,-0.12542133638061634,-0.1401964258678972,-0.14398672703741183,-0.13386397032736683,-0.1311036877978014,-0.13153892239426485,-0.1315572590823267,-0.13113101421742104,-0.13113089328376093,-0.1311307723588767,-0.131891962729622
83,0.42989948,-0.11887155270856652,-0.11874871194907252,-0.11869867880654354,-0.11823994800813473,-0.13313675337477976,-0.1370282221256686,-0.12690035252333692,-0.12400341086430355,-0.12459011362502005,-0.12460863091404141,-0.12420130097971953,-0.12420115444618988,-0.12420100792474596,-0.12496344105019601
84,0.43442208,-0.11161143194511734,-0.11149603605742613,-0.11142740492434502,-0.11105397600888613,-0.12607817733315044,-0.13005343421124546,-0.11993834112284464,-0.11690764996675768,-0.11764435529471268,-0.11766304901429152,-0.11727509256390269,-0.11727491672777132,-0.11727474090801658,-0.11803815954120157
85,0.4389447,-0.10435127907570799,-0.10424332809274252,-0.10415456052032451,-0.10386335460622474,-0.11902052986023953,-0.12306204523226613,-0.11297771857206823,-0.10981641844470032,-0.1107015120497562,-0.11072037759252737,-0.11035226730315427,-0.11035205814043277,-0.11035184899958125,-0.11111597762788507
86,0.44346732,-0.0970911262062987,-0.09699062012805897,-0.09687983588641834,-0.09666811334651142,-0.11196372896643422,-0.1160538445105459,-0.10601834821562155,-0.10272982086979934,-0.10376153308488183,-0.10378056537957361,-0.10343278828080703,-0.10343254143558911,-0.10343229461919473,-0.10419683850091574
87,0.44798994,-0.08983097333688943,-0.08973791216337544,-0.0896027797667965,-0.08946825000730715,-0.10490765330895395,-0.10902860566547287,-0.09906005057264958,-0.09564792704437756,-0.09682432884277492,-0.09684352232931329,-0.09651658038724686,-0.09651629116119724,-0.0965160019726823,-0.09728064615144887
88,0.45251256,-0.08257082046748004,-0.0824852041986918,-0.08232278394683093,-0.08226376236522297,-0.09785217301149905,-0.10198611762529766,-0.09210263354017587,-0.0885708028880324,-0.08988980129345717,-0.08990914989615284,-0.0896035605273508,-0.08960322387010931,-0.08960288726121238,-0.09036729553346728
89,0.45703515,-0.07531071575701094,-0.07523254434356398,-0.0750390568412411,-0.07505469603165327,-0.0907971960499799,-0.09492623170586328,-0.08514593792924603,-0.08149855679173922,-0.08295788944560176,-0.0829773865442159,-0.08269368299725831,-0.08269329349816475,-0.08269290406071304,-0.08345671790522863
90,0.46155778,-0.0680505468346216,-0.06797982034236187,-0.06775029213878268,-0.06784093718507102,-0.08374246503881913,-0.0878486586786284,-0.07818963687444731,-0.07443113579220413,-0.07602836963463418,-0.07604800803845266,-0.07578674042435915,-0.07578629230372631,-0.07578584426096051,-0.07654868170335331
