p,rho,theta,sigma1,sigma2,sigma3,f
263.1578947368421,163.79394786257546,4.66002910282486,323.87331227515193,129.6039785128317,335.9963934225426,9.27135553939104
368.42105263157896,163.79394786257546,4.66002910282486,429.13647016988875,234.86713640756852,441.2595513172794,9.27135553939104
473.6842105263156,163.79394786257546,4.66002910282486,534.3996280646254,340.1302943023052,546.522709212016,9.27135553939104
578.9473684210525,163.79394786257546,4.66002910282486,639.6627859593623,445.393452197042,651.7858671067529,9.27135553939104
684.2105263157894,163.79394786257546,4.66002910282486,744.9259438540993,550.6566100917789,757.0490250014899,9.27135553939104
789.4736842105262,163.79394786257546,4.66002910282486,850.189101748836,655.9197679865158,862.3121828962267,9.27135553939104
894.7368421052631,163.79394786257546,4.66002910282486,955.4522596435729,761.1829258812527,967.5753407909635,9.27135553939104
1000.0,163.79394786257546,4.66002910282486,1060.7154175383098,866.4460837759896,1072.8384986857004,9.27135553939104
-1000.0,163.2993161855452,4.71238898038469,-933.3333333333333,-1133.3333333333333,-933.3333333333333,9.243357519936495
-894.7368421052631,163.2993161855452,4.71238898038469,-828.0701754385964,-1028.0701754385964,-828.0701754385964,9.243357519936495
-789.4736842105264,163.2993161855452,4.71238898038469,-722.8070175438597,-922.8070175438597,-722.8070175438597,9.243357519936495
-684.2105263157895,163.2993161855452,4.71238898038469,-617.5438596491229,-817.5438596491229,-617.5438596491229,9.243357519936495
-578.9473684210527,163.2993161855452,4.71238898038469,-512.2807017543861,-712.280701754386,-512.2807017543861,9.243357519936495
-473.68421052631584,163.2993161855452,4.71238898038469,-407.01754385964915,-607.0175438596491,-407.0175438596491,9.243357519936495
-368.42105263157896,163.2993161855452,4.71238898038469,-301.7543859649123,-501.7543859649122,-301.7543859649122,9.243357519936495
-263.1578947368422,163.2993161855452,4.71238898038469,-196.4912280701755,-396.49122807017545,-196.49122807017545,9.243357519936495
-157.89473684210532,163.2993161855452,4.71238898038469,-91.22807017543867,-291.22807017543863,-91.22807017543865,9.243357519936495
-52.63157894736844,163.2993161855452,4.71238898038469,14.035087719298211,-185.96491228070175,14.03508771929824,9.243357519936495
52.631578947368325,163.2993161855452,4.71238898038469,119.29824561403495,-80.70175438596499,119.29824561403498,9.243357519936495
157.8947368421052,163.2993161855452,4.71238898038469,224.56140350877183,24.56140350877186,224.56140350877183,9.243357519936495
263.1578947368421,163.2993161855452,4.71238898038469,329.8245614035087,129.82456140350877,329.82456140350877,9.243357519936495
368.42105263157896,163.2993161855452,4.71238898038469,435.08771929824553,235.0877192982456,435.0877192982456,9.243357519936495
473.6842105263156,163.2993161855452,4.71238898038469,540.3508771929822,340.35087719298224,540.3508771929822,9.243357519936495
578.9473684210525,163.2993161855452,4.71238898038469,645.614035087719,445.61403508771906,645.614035087719,9.243357519936495
684.2105263157894,163.2993161855452,4.71238898038469,750.877192982456,550.8771929824561,750.877192982456,9.243357519936495
789.4736842105262,163.2993161855452,4.71238898038469,856.1403508771928,656.1403508771928,856.1403508771928,9.243357519936495
894.7368421052631,163.2993161855452,4.71238898038469,961.4035087719296,761.4035087719296,961.4035087719296,9.243357519936495
1000.0,163.2993161855452,4.71238898038469,1066.6666666666665,866.6666666666665,1066.6666666666665,9.243357519936495
-1000.0,163.79394786257546,4.764748857944519,-927.1615013142995,-1133.5539162240102,-939.28458246169,9.27135553939104
-894.7368421052631,163.79394786257546,4.764748857944519,-821.8983434195626,-1028.2907583292733,-834.0214245669531,9.27135553939104
-789.4736842105264,163.79394786257546,4.764748857944519,-716.6351855248259,-923.0276004345367,-728.7582666722165,9.27135553939104
-684.2105263157895,163.79394786257546,4.764748857944519,-611.3720276300891,-817.7644425397998,-623.4951087774796,9.27135553939104
-578.9473684210527,163.79394786257546,4.764748857944519,-506.10886973535224,-712.5012846450632,-518.2319508827428,9.27135553939104
-473.68421052631584,163.79394786257546,4.764748857944519,-400.8457118406153,-607.2381267503262,-412.9687929880059,9.27135553939104
-368.42105263157896,163.79394786257546,4.764748857944519,-295.58255394587843,-501.9749688555893,-307.705635093269,9.27135553939104
-263.1578947368422,163.79394786257546,4.764748857944519,-190.31939605114167,-396.7118109608525,-202.44247719853223,9.27135553939104
-157.89473684210532,163.79394786257546,4.764748857944519,-85.05623815640486,-291.4486530661157,-97.17931930379541,9.27135553939104
-52.63157894736844,163.79394786257546,4.764748857944519,20.206919738332026,-186.18549517137882,8.083838590941482,9.27135553939104
52.631578947368325,163.79394786257546,4.764748857944519,125.47007763306877,-80.92233727664205,113.34699648567823,9.27135553939104
157.8947368421052,163.79394786257546,4.764748857944519,230.73323552780562,24.340820618094796,218.61015438041508,9.27135553939104
263.1578947368421,163.79394786257546,4.764748857944519,335.99639342254255,129.6039785128317,323.873312275152,9.27135553939104
368.42105263157896,163.79394786257546,4.764748857944519,441.2595513172794,234.86713640756852,429.1364701698888,9.27135553939104
473.6842105263156,163.79394786257546,4.764748857944519,546.522709212016,340.1302943023052,534.3996280646255,9.27135553939104
578.9473684210525,163.79394786257546,4.764748857944519,651.7858671067528,445.393452197042,639.6627859593623,9.27135553939104
684.2105263157894,163.79394786257546,4.764748857944519,757.0490250014898,550.6566100917789,744.9259438540993,9.27135553939104
789.4736842105262,163.79394786257546,4.764748857944519,862.3121828962265,655.9197679865158,850.189101748836,9.27135553939104
894.7368421052631,163.79394786257546,4.764748857944519,967.5753407909634,761.1829258812527,955.4522596435729,9.27135553939104
1000.0,163.79394786257546,4.764748857944519,1072.8384986857004,866.4460837759896,1060.7154175383098,9.27135553939104
-1000.0,165.28354605458333,4.817108735504349,-920.6763522046008,-1134.2141611163656,-945.1094866790331,9.355672418183937
-894.7368421052631,165.28354605458333,4.817108735504349,-815.4131943098639,-1028.951003221629,-839.8463287842962,9.355672418183937
-789.4736842105264,165.28354605458333,4.817108735504349,-710.1500364151273,-923.6878453268922,-734.5831708895596,9.355672418183937
-684.2105263157895,165.28354605458333,4.817108735504349,-604.8868785203904,-818.4246874321553,-629.3200129948227,9.355672418183937
-578.9473684210527,165.28354605458333,4.817108735504349,-499.6237206256536,-713.1615295374186,-524.056855100086,9.355672418183937
-473.68421052631584,165.28354605458333,4.817108735504349,-394.3605627309166,-607.8983716426817,-418.793697205349,9.355672418183937
-368.42105263157896,165.28354605458333,4.817108735504349,-289.09740483617975,-502.63521374794476,-313.53053931061214,9.355672418183937
-263.1578947368422,165.28354605458333,4.817108735504349,-183.834246941443,-397.372055853208,-208.2673814158754,9.355672418183937
-157.89473684210532,165.28354605458333,4.817108735504349,-78.57108904670619,-292.1088979584712,-103.00422352113858,9.355672418183937
-52.63157894736844,165.28354605458333,4.817108735504349,26.692068848030694,-186.8457400637343,2.258934373598308,9.355672418183937
52.631578947368325,165.28354605458333,4.817108735504349,131.95522674276745,-81.58258216899753,107.52209226833506,9.355672418183937
157.8947368421052,165.28354605458333,4.817108735504349,237.2183846375043,23.680575725739317,212.7852501630719,9.355672418183937
263.1578947368421,165.28354605458333,4.817108735504349,342.4815425322412,128.94373362047622,318.04840805780884,9.355672418183937
368.42105263157896,165.28354605458333,4.817108735504349,447.74470042697806,234.20689151521304,423.31156595254566,9.355672418183937
473.6842105263156,165.28354605458333,4.817108735504349,553.0078583217147,339.4700494099497,528.5747238472823,9.355672418183937
578.9473684210525,165.28354605458333,4.817108735504349,658.2710162164515,444.7332073046865,633.8378817420191,9.355672418183937
684.2105263157894,165.28354605458333,4.817108735504349,763.5341741111885,549.9963651994235,739.1010396367561,9.355672418183937
789.4736842105262,165.28354605458333,4.817108735504349,868.7973320059252,655.2595230941603,844.3641975314929,9.355672418183937
894.7368421052631,165.28354605458333,4.817108735504349,974.0604899006621,760.5226809888972,949.6273554262298,9.355672418183937
1000.0,165.28354605458333,4.817108735504349,1079.323647795399,865.785838883634,1054.8905133209666,9.355672418183937
-1000.0,167.78491997845012,4.869468613064179,-913.785741079994,-1135.3091676980107,-950.9050912219949,9.49725962142168
-894.7368421052631,167.78491997845012,4.869468613064179,-808.5225831852571,-1030.046009803274,-845.641933327258,9.49725962142168
-789.4736842105264,167.78491997845012,4.869468613064179,-703.2594252905204,-924.7828519085373,-740.3787754325214,9.49725962142168
-684.2105263157895,167.78491997845012,4.869468613064179,-597.9962673957835,-819.5196940138004,-635.1156175377845,9.49725962142168
-578.9473684210527,167.78491997845012,4.869468613064179,-492.7331095010467,-714.2565361190636,-529.8524596430477,9.49725962142168
-473.68421052631584,167.78491997845012,4.869468613064179,-387.4699516063098,-608.9933782243268,-424.58930174831085,9.49725962142168
-368.42105263157896,167.78491997845012,4.869468613064179,-282.2067937115729,-503.7302203295898,-319.32614385357397,9.49725962142168
-263.1578947368422,167.78491997845012,4.869468613064179,-176.94363581683615,-398.46706243485306,-214.0629859588372,9.49725962142168
-157.89473684210532,167.78491997845012,4.869468613064179,-71.68047792209934,-293.20390454011624,-108.79982806410037,9.49725962142168
-52.63157894736844,167.78491997845012,4.869468613064179,33.58267997263754,-187.94074664537936,-3.5366701693634823,9.49725962142168
52.631578947368325,167.78491997845012,4.869468613064179,138.84583786737429,-82.6775887506426,101.72648772537326,9.49725962142168
157.8947368421052,167.78491997845012,4.869468613064179,244.10899576211114,22.58556914409425,206.98964562011014,9.49725962142168
263.1578947368421,167.78491997845012,4.869468613064179,349.37215365684807,127.84872703883116,312.252803514847,9.49725962142168
368.42105263157896,167.78491997845012,4.869468613064179,454.6353115515849,233.11188493356798,417.51596140958384,9.49725962142168
473.6842105263156,167.78491997845012,4.869468613064179,559.8984694463215,338.37504282830463,522.7791193043205,9.49725962142168
578.9473684210525,167.78491997845012,4.869468613064179,665.1616273410583,443.63820072304145,628.0422771990574,9.49725962142168
684.2105263157894,167.78491997845012,4.869468613064179,770.4247852357953,548.9013586177784,733.3054350937944,9.49725962142168
789.4736842105262,167.78491997845012,4.869468613064179,875.6879431305321,654.1645165125152,838.5685929885311,9.49725962142168
894.7368421052631,167.78491997845012,4.869468613064179,980.9511010252689,759.4276744072521,943.831750883268,9.49725962142168
1000.0,167.78491997845012,4.869468613064179,1086.214258920006,864.690832301989,1049.0949087780048,9.49725962142168
-1000.0,171.32501747002573,4.921828490624009,-906.3978012874595,-1136.829439909042,-956.772758803498,9.697642498303317
-894.7368421052631,171.32501747002573,4.921828490624009,-801.1346433927226,-1031.5662820143052,-851.5096009087612,9.697642498303317
-789.4736842105264,171.32501747002573,4.921828490624009,-695.871485497986,-926.3031241195686,-746.2464430140245,9.697642498303317
-684.2105263157895,171.32501747002573,4.921828490624009,-590.6083276032491,-821.0399662248317,-640.9832851192876,9.697642498303317
-578.9473684210527,171.32501747002573,4.921828490624009,-485.34516970851234,-715.7768083300949,-535.7201272245509,9.697642498303317
-473.68421052631584,171.32501747002573,4.921828490624009,-380.08201181377547,-610.5136504353579,-430.45696932981394,9.697642498303317
-368.42105263157896,171.32501747002573,4.921828490624009,-274.8188539190386,-505.25049254062105,-325.19381143507707,9.697642498303317
-263.1578947368422,171.32501747002573,4.921828490624009,-169.5556960243018,-399.9873346458843,-219.9306535403403,9.697642498303317
-157.89473684210532,171.32501747002573,4.921828490624009,-64.29253812956497,-294.7241767511475,-114.66749564560348,9.697642498303317
-52.63157894736844,171.32501747002573,4.921828490624009,40.97061976517191,-189.46101885641062,-9.404337750866603,9.697642498303317
52.631578947368325,171.32501747002573,4.921828490624009,146.23377765990867,-84.19786096167385,95.85882014387015,9.697642498303317
157.8947368421052,171.32501747002573,4.921828490624009,251.49693555464552,21.065296933062996,201.121978038607,9.697642498303317
263.1578947368421,171.32501747002573,4.921828490624009,356.76009344938245,126.3284548277999,306.3851359333439,9.697642498303317
368.42105263157896,171.32501747002573,4.921828490624009,462.0232513441192,231.59161272253672,411.64829382808074,9.697642498303317
473.6842105263156,171.32501747002573,4.921828490624009,567.2864092388559,336.8547706172734,516.9114517228173,9.697642498303317
578.9473684210525,171.32501747002573,4.921828490624009,672.5495671335927,442.11792851201017,622.1746096175542,9.697642498303317
684.2105263157894,171.32501747002573,4.921828490624009,777.8127250283297,547.3810864067472,727.4377675122912,9.697642498303317
789.4736842105262,171.32501747002573,4.921828490624009,883.0758829230665,652.6442443014839,832.700925407028,9.697642498303317
894.7368421052631,171.32501747002573,4.921828490624009,988.3390408178034,757.9074021962208,937.9640833017648,9.697642498303317
1000.0,171.32501747002573,4.921828490624009,1093.6021987125403,863.1705600909577,1043.2272411965016,9.697642498303317
-1000.0,175.9390849350216,4.974188368183839,-898.4215219517888,-1138.7587814916162,-962.8196965565946,9.958816128397423
-894.7368421052631,175.9390849350216,4.974188368183839,-793.1583640570519,-1033.4956235968793,-857.5565386618578,9.958816128397423
-789.4736842105264,175.9390849350216,4.974188368183839,-687.8952061623153,-928.2324657021427,-752.2933807671211,9.958816128397423
-684.2105263157895,175.9390849350216,4.974188368183839,-582.6320482675784,-822.9693078074058,-647.0302228723842,9.958816128397423
-578.9473684210527,175.9390849350216,4.974188368183839,-477.36889037284163,-717.7061499126692,-541.7670649776475,9.958816128397423
-473.68421052631584,175.9390849350216,4.974188368183839,-372.10573247810464,-612.4429920179322,-436.5039070829105,9.958816128397423
-368.42105263157896,175.9390849350216,4.974188368183839,-266.84257458336776,-507.1798341231953,-331.2407491881736,9.958816128397423
-263.1578947368422,175.9390849350216,4.974188368183839,-161.57941668863103,-401.9166762284585,-225.97759129343686,9.958816128397423
-157.89473684210532,175.9390849350216,4.974188368183839,-56.31625879389421,-296.6535183337217,-120.71443339870004,9.958816128397423
-52.63157894736844,175.9390849350216,4.974188368183839,48.94689910084268,-191.39036043898483,-15.451275503963146,9.958816128397423
52.631578947368325,175.9390849350216,4.974188368183839,154.21005699557944,-86.12720254424806,89.8118823907736,9.958816128397423
157.8947368421052,175.9390849350216,4.974188368183839,259.4732148903163,19.135955350488786,195.07504028551045,9.958816128397423
263.1578947368421,175.9390849350216,4.974188368183839,364.73637278505316,124.39911324522569,300.3381981802474,9.958816128397423
368.42105263157896,175.9390849350216,4.974188368183839,469.99953067979004,229.6622711399625,405.6013560749842,9.958816128397423
473.6842105263156,175.9390849350216,4.974188368183839,575.2626885745267,334.92542903469916,510.86451396972086,9.958816128397423
578.9473684210525,175.9390849350216,4.974188368183839,680.5258464692635,440.188586929436,616.1276718644576,9.958816128397423
684.2105263157894,175.9390849350216,4.974188368183839,785.7890043640004,545.4517448241729,721.3908297591946,9.958816128397423
789.4736842105262,175.9390849350216,4.974188368183839,891.0521622587372,650.7149027189098,826.6539876539314,9.958816128397423
894.7368421052631,175.9390849350216,4.974188368183839,996.3153201534741,755.9780606136467,931.9171455486683,9.958816128397423
1000.0,175.9390849350216,4.974188368183839,1101.578478048211,861.2412185083836,1037.1803034434051,9.958816128397423
-1000.0,181.66759556144987,5.026548245743669,-889.7686067098898,-1141.0711361967788,-969.160257093331,10.283071446874494
-894.7368421052631,181.66759556144987,5.026548245743669,-784.5054488151529,-1035.8079783020419,-863.8970991985941,10.283071446874494
-789.4736842105264,181.66759556144987,5.026548245743669,-679.2422909204163,-930.5448204073053,-758.6339413038575,10.283071446874494
-684.2105263157895,181.66759556144987,5.026548245743669,-573.9791330256794,-825.2816625125685,-653.3707834091206,10.283071446874494
-578.9473684210527,181.66759556144987,5.026548245743669,-468.7159751309427,-720.0185046178317,-548.1076255143838,10.283071446874494
-473.68421052631584,181.66759556144987,5.026548245743669,-363.45281723620576,-614.7553467230947,-442.8444676196468,10.283071446874494
-368.42105263157896,181.66759556144987,5.026548245743669,-258.1896593414689,-509.4921888283578,-337.58130972490994,10.283071446874494
-263.1578947368422,181.66759556144987,5.026548245743669,-152.92650144673212,-404.22903093362106,-232.3181518301732,10.283071446874494
-157.89473684210532,181.66759556144987,5.026548245743669,-47.6633435519953,-298.9658730388843,-127.05499393543639,10.283071446874494
-52.63157894736844,181.66759556144987,5.026548245743669,57.59981434274159,-193.7027151441474,-21.791836040699494,10.283071446874494
52.631578947368325,181.66759556144987,5.026548245743669,162.86297223747835,-88.43955724941063,83.47132185403726,10.283071446874494
157.8947368421052,181.66759556144987,5.026548245743669,268.12613013221517,16.823600645326223,188.7344797487741,10.283071446874494
263.1578947368421,181.66759556144987,5.026548245743669,373.3892880269521,122.08675854006313,293.99763764351104,10.283071446874494
368.42105263157896,181.66759556144987,5.026548245743669,478.6524459216889,227.34991643479995,399.26079553824786,10.283071446874494
473.6842105263156,181.66759556144987,5.026548245743669,583.9156038164256,332.61307432953663,504.5239534329845,10.283071446874494
578.9473684210525,181.66759556144987,5.026548245743669,689.1787617111625,437.8762322242734,609.7871113277213,10.283071446874494
684.2105263157894,181.66759556144987,5.026548245743669,794.4419196058993,543.1393901190104,715.0502692224583,10.283071446874494
789.4736842105262,181.66759556144987,5.026548245743669,899.7050775006362,648.4025480137472,820.313427117195,10.283071446874494
894.7368421052631,181.66759556144987,5.026548245743669,1004.9682353953731,753.665705908484,925.5765850119319,10.283071446874494
1000.0,181.66759556144987,5.026548245743669,1110.23139329011,858.9288638032209,1030.8397429066688,10.283071446874494
-1000.0,188.55141485277412,5.078908123303498,-880.3571470249656,-1143.7261869036413,-975.9166660713929,10.672721595440017
-894.7368421052631,188.55141485277412,5.078908123303498,-775.0939891302287,-1038.4630290089044,-870.653508176656,10.672721595440017
-789.4736842105264,188.55141485277412,5.078908123303498,-669.830831235492,-933.1998711141678,-765.3903502819194,10.672721595440017
-684.2105263157895,188.55141485277412,5.078908123303498,-564.5676733407552,-827.9367132194309,-660.1271923871825,10.672721595440017
-578.9473684210527,188.55141485277412,5.078908123303498,-459.3045154460184,-722.673555324694,-554.8640344924457,10.672721595440017
-473.68421052631584,188.55141485277412,5.078908123303498,-354.04135755128146,-617.4103974299571,-449.60087659770875,10.672721595440017
-368.42105263157896,188.55141485277412,5.078908123303498,-248.7781996565446,-512.1472395352203,-344.33771870297187,10.672721595440017
-263.1578947368422,188.55141485277412,5.078908123303498,-143.51504176180782,-406.8840816404835,-239.0745608082351,10.672721595440017
-157.89473684210532,188.55141485277412,5.078908123303498,-38.25188386707099,-301.62092374574667,-133.81140291349828,10.672721595440017
-52.63157894736844,188.55141485277412,5.078908123303498,67.0112740276659,-196.3577658510098,-28.548245018761413,10.672721595440017
52.631578947368325,188.55141485277412,5.078908123303498,172.27443192240264,-91.09460795627302,76.71491287597533,10.672721595440017
157.8947368421052,188.55141485277412,5.078908123303498,277.5375898171395,14.168549938463826,181.97807077071218,10.672721595440017
263.1578947368421,188.55141485277412,5.078908123303498,382.8007477118764,119.43170783320073,287.2412286654491,10.672721595440017
368.42105263157896,188.55141485277412,5.078908123303498,488.0639056066132,224.69486572793755,392.50438656018594,10.672721595440017
473.6842105263156,188.55141485277412,5.078908123303498,593.3270635013499,329.9580236226742,497.7675444549226,10.672721595440017
578.9473684210525,188.55141485277412,5.078908123303498,698.5902213960867,435.221181517411,603.0307023496594,10.672721595440017
684.2105263157894,188.55141485277412,5.078908123303498,803.8533792908237,540.4843394121481,708.2938602443963,10.672721595440017
789.4736842105262,188.55141485277412,5.078908123303498,909.1165371855604,645.7474973068847,813.5570181391331,10.672721595440017
894.7368421052631,188.55141485277412,5.078908123303498,1014.3796950802973,751.0106552016216,918.82017603387,10.672721595440017
1000.0,188.55141485277412,5.078908123303498,1119.6428529750342,856.2738130963585,1024.0833339286069,10.672721595440017
-1000.0,196.62449322305446,5.1312680008633285,-870.1178014756084,-1146.6635352725375,-983.2186632518539,11.129688295644561
-894.7368421052631,196.62449322305446,5.1312680008633285,-764.8546435808715,-1041.4003773778006,-877.955505357117,11.129688295644561
-789.4736842105264,196.62449322305446,5.1312680008633285,-659.5914856861349,-936.1372194830639,-772.6923474623803,11.129688295644561
-684.2105263157895,196.62449322305446,5.1312680008633285,-554.328327791398,-830.874061588327,-667.4291895676434,11.129688295644561
-578.9473684210527,196.62449322305446,5.1312680008633285,-449.06516989666125,-725.6109036935902,-562.1660316729067,11.129688295644561
-473.68421052631584,196.62449322305446,5.1312680008633285,-343.8020120019243,-620.3477457988533,-456.9028737781697,11.129688295644561
-368.42105263157896,196.62449322305446,5.1312680008633285,-238.53885410718743,-515.0845879041165,-351.6397158834328,11.129688295644561
-263.1578947368422,196.62449322305446,5.1312680008633285,-133.27569621245067,-409.8214300093797,-246.37655798869608,11.129688295644561
-157.89473684210532,196.62449322305446,5.1312680008633285,-28.012538317713847,-304.5582721146428,-141.11340009395926,11.129688295644561
-52.63157894736844,196.62449322305446,5.1312680008633285,77.25061957702303,-199.29511421990597,-35.85024219922237,11.129688295644561
52.631578947368325,196.62449322305446,5.1312680008633285,182.5137774717598,-94.0319563251692,69.41291569551439,11.129688295644561
157.8947368421052,196.62449322305446,5.1312680008633285,287.7769353664967,11.231201569567645,174.67607359025124,11.129688295644561
263.1578947368421,196.62449322305446,5.1312680008633285,393.04009326123355,116.49435946430455,279.9392314849881,11.129688295644561
368.42105263157896,196.62449322305446,5.1312680008633285,498.3032511559704,221.75751735904137,385.202389379725,11.129688295644561
473.6842105263156,196.62449322305446,5.1312680008633285,603.5664090507071,327.020675253778,490.46554727446164,11.129688295644561
578.9473684210525,196.62449322305446,5.1312680008633285,708.8295669454438,432.2838331485149,595.7287051691984,11.129688295644561
684.2105263157894,196.62449322305446,5.1312680008633285,814.0927248401808,537.5469910432519,700.9918630639354,11.129688295644561
789.4736842105262,196.62449322305446,5.1312680008633285,919.3558827349176,642.8101489379886,806.2550209586722,11.129688295644561
894.7368421052631,196.62449322305446,5.1312680008633285,1024.6190406296546,748.0733068327255,911.518178853409,11.129688295644561
1000.0,196.62449322305446,5.1312680008633285,1129.8821985243912,853.3364647274624,1016.7813367481459,11.129688295644561
-1000.0,205.9032265879126,5.183627878423159,-859.0033075312488,-1149.7953757771709,-991.20131669158,11.654899618183702
-894.7368421052631,205.9032265879126,5.183627878423159,-753.7401496365119,-1044.532217882434,-885.9381587968431,11.654899618183702
-789.4736842105264,205.9032265879126,5.183627878423159,-648.4769917417752,-939.2690599876973,-780.6750009021065,11.654899618183702
-684.2105263157895,205.9032265879126,5.183627878423159,-543.2138338470384,-834.0059020929605,-675.4118430073696,11.654899618183702
-578.9473684210527,205.9032265879126,5.183627878423159,-437.9506759523016,-728.7427441982236,-570.1486851126328,11.654899618183702
-473.68421052631584,205.9032265879126,5.183627878423159,-332.6875180575647,-623.4795863034867,-464.88552721789597,11.654899618183702
-368.42105263157896,205.9032265879126,5.183627878423159,-227.4243601628278,-518.2164284087498,-359.6223693231591,11.654899618183702
-263.1578947368422,205.9032265879126,5.183627878423159,-122.16120226809105,-412.95327051401307,-254.3592114284223,11.654899618183702
-157.89473684210532,205.9032265879126,5.183627878423159,-16.898044373354224,-307.69011261927625,-149.09605353368548,11.654899618183702
-52.63157894736844,205.9032265879126,5.183627878423159,88.36511352138265,-202.42695472453937,-43.83289563894859,11.654899618183702
52.631578947368325,205.9032265879126,5.183627878423159,193.62827141611942,-97.1637968298026,61.43026225578816,11.654899618183702
157.8947368421052,205.9032265879126,5.183627878423159,298.89142931085627,8.099361064934243,166.69342015052501,11.654899618183702
263.1578947368421,205.9032265879126,5.183627878423159,404.1545872055932,113.36251895967115,271.95657804526195,11.654899618183702
368.42105263157896,205.9032265879126,5.183627878423159,509.41774510032997,218.62567685440797,377.2197359399987,11.654899618183702
473.6842105263156,205.9032265879126,5.183627878423159,614.6809029950666,323.8888347491446,482.48289383473536,11.654899618183702
578.9473684210525,205.9032265879126,5.183627878423159,719.9440608898035,429.15199264388144,587.7460517294722,11.654899618183702
684.2105263157894,205.9032265879126,5.183627878423159,825.2072187845405,534.4151505386185,693.0092096242092,11.654899618183702
789.4736842105262,205.9032265879126,5.183627878423159,930.4703766792773,639.6783084333551,798.272367518946,11.654899618183702
894.7368421052631,205.9032265879126,5.183627878423159,1035.7335345740141,744.941466328092,903.5355254136829,11.654899618183702
1000.0,205.9032265879126,5.183627878423159,1140.996692468751,850.2046242228289,1008.7986833084198,11.654899618183702
-1000.0,216.3715939458472,5.235987755982988,-847.0021786647493,-1152.9978213352506,-999.9999999999998,12.247448713915846
-894.7368421052631,216.3715939458472,5.235987755982988,-741.7390207700124,-1047.7346634405137,-894.7368421052629,12.247448713915846
-789.4736842105264,216.3715939458472,5.235987755982988,-636.4758628752758,-942.4715055457771,-789.4736842105262,12.247448713915846
-684.2105263157895,216.3715939458472,5.235987755982988,-531.2127049805389,-837.2083476510402,-684.2105263157894,12.247448713915846
-578.9473684210527,216.3715939458472,5.235987755982988,-425.9495470858021,-731.9451897563034,-578.9473684210526,12.247448713915846
-473.68421052631584,216.3715939458472,5.235987755982988,-320.6863891910652,-626.6820318615665,-473.68421052631567,12.247448713915846
-368.42105263157896,216.3715939458472,5.235987755982988,-215.4232312963283,-521.4188739668297,-368.4210526315788,12.247448713915846
-263.1578947368422,216.3715939458472,5.235987755982988,-110.16007340159155,-416.1557160720929,-263.157894736842,12.247448713915846
-157.89473684210532,216.3715939458472,5.235987755982988,-4.896915506854725,-310.892558177356,-157.8947368421052,12.247448713915846
-52.63157894736844,216.3715939458472,5.235987755982988,100.36624238788215,-205.62940028261917,-52.631578947368304,12.247448713915846
52.631578947368325,216.3715939458472,5.235987755982988,205.62940028261892,-100.36624238788241,52.631578947368446,12.247448713915846
157.8947368421052,216.3715939458472,5.235987755982988,310.8925581773558,4.896915506854441,157.89473684210532,12.247448713915846
263.1578947368421,216.3715939458472,5.235987755982988,416.1557160720927,110.16007340159135,263.1578947368422,12.247448713915846
368.42105263157896,216.3715939458472,5.235987755982988,521.4188739668296,215.42323129632817,368.421052631579,12.247448713915846
473.6842105263156,216.3715939458472,5.235987755982988,626.6820318615662,320.6863891910648,473.68421052631567,12.247448713915846
578.9473684210525,216.3715939458472,5.235987755982988,731.945189756303,425.94954708580167,578.9473684210525,12.247448713915846
684.2105263157894,216.3715939458472,5.235987755982988,837.20834765104,531.2127049805387,684.2105263157895,12.247448713915846
789.4736842105262,216.3715939458472,5.235987755982988,942.4715055457767,636.4758628752754,789.4736842105262,12.247448713915846
894.7368421052631,216.3715939458472,5.235987755982988,1047.7346634405135,741.7390207700123,894.7368421052631,12.247448713915846
1000.0,216.3715939458472,5.235987755982988,1152.9978213352506,847.0021786647492,1000.0,12.247448713915846
-1000.0,227.96142669201876,5.288347633542818,-834.1572002542111,-1156.1015225776903,-1009.7412771680982,12.903476982567065
-894.7368421052631,227.96142669201876,5.288347633542818,-728.8940423594743,-1050.8383646829534,-904.4781192733614,12.903476982567065
-789.4736842105264,227.96142669201876,5.288347633542818,-623.6308844647376,-945.5752067882166,-799.2149613786247,12.903476982567065
-684.2105263157895,227.96142669201876,5.288347633542818,-518.3677265700007,-840.3120488934798,-693.9518034838878,12.903476982567065
-578.9473684210527,227.96142669201876,5.288347633542818,-413.10456867526403,-735.048890998743,-588.6886455891511,12.903476982567065
-473.68421052631584,227.96142669201876,5.288347633542818,-307.8414107805271,-629.7857331040061,-483.42548769441413,12.903476982567065
-368.42105263157896,227.96142669201876,5.288347633542818,-202.57825288579022,-524.5225752092692,-378.16232979967725,12.903476982567065
-263.1578947368422,227.96142669201876,5.288347633542818,-97.31509499105346,-419.25941731453247,-272.8991719049405,12.903476982567065
-157.89473684210532,227.96142669201876,5.288347633542818,7.948062903683365,-313.9962594197956,-167.63601401020367,12.903476982567065
-52.63157894736844,227.96142669201876,5.288347633542818,113.21122079842024,-208.73310152505874,-62.372856115466796,12.903476982567065
52.631578947368325,227.96142669201876,5.288347633542818,218.474378693157,-103.46994363032198,42.890301779269954,12.903476982567065
157.8947368421052,227.96142669201876,5.288347633542818,323.7375365878938,1.7932142644148712,148.1534596740068,12.903476982567065
263.1578947368421,227.96142669201876,5.288347633542818,429.00069448263076,107.05637215915178,253.41661756874373,12.903476982567065
368.42105263157896,227.96142669201876,5.288347633542818,534.2638523773676,212.3195300538886,358.67977546348055,12.903476982567065
