,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_16,eq_complex_17,eq_complex_19
53,0.2942211,-0.23334224367946982,-0.23162806507353617,-0.23163023608323025,-0.24642622460797853,-0.2134733658632726,-0.22059014279569183,-0.22088015621599288,-0.2250496233356314,-0.2249140387383015,-0.2422126614016763,-0.2359275361729975,-0.2373231049928307,-0.2373342685904244,-0.23735086905330488,-0.24029005597463488
54,0.29874372,-0.22631461813682152,-0.22463730364343448,-0.2246394542730144,-0.23883657623750554,-0.20611894880866932,-0.2121890124940174,-0.2124890517671605,-0.21653026517487672,-0.2163946805775469,-0.2337095595277815,-0.2278544317852525,-0.2287726576718545,-0.22877903994133902,-0.22878848401976054,-0.23171979176042645
55,0.30326632,-0.2192870236718475,-0.21764657312798585,-0.21764870337754189,-0.23125952910653103,-0.19876006578844974,-0.20381124375749632,-0.20412327971423078,-0.20802714199896855,-0.20789155740163873,-0.22518555874556528,-0.2197721111035258,-0.220206867709965,-0.22020906648618194,-0.22021230147100818,-0.22313198879330604
56,0.30778894,-0.21225939812919914,-0.21065581169788405,-0.210657921567326,-0.22369500039338558,-0.19139663908011956,-0.19545717576726562,-0.19578326486831393,-0.1995411525568314,-0.1994055679595016,-0.2166415434649009,-0.21168147365297535,-0.21162764946885138,-0.21162626856464173,-0.21162425067571233,-0.2145285585201987
57,0.31231153,-0.20523181920306216,-0.203665096639762,-0.20366718612922508,-0.2161430578975606,-0.18402874069447805,-0.18712730681141643,-0.1874695686813434,-0.1910733532194085,-0.19093776862207862,-0.20807863823066824,-0.20358358493075623,-0.20303711362884508,-0.20303276209184856,-0.20302645529082147,-0.20591161196835261
58,0.31683415,-0.19820419366041392,-0.19667433520966027,-0.19667640431900923,-0.2086035856582047,-0.1766562669282698,-0.1788219250009968,-0.17918252119257844,-0.18262458229554396,-0.18248899769821408,-0.19949783004953336,-0.19547931806170082,-0.19443718454622422,-0.19443047574967015,-0.19442085030923845,-0.1972830761574716
59,0.32135677,-0.19117656811776557,-0.1896835737795584,-0.18968562250879334,-0.20107661805805344,-0.16927926438229157,-0.17054147678278153,-0.17092258950025047,-0.17419583407342343,-0.1740602494760936,-0.1909003470116376,-0.18736971132786662,-0.1858299767641018,-0.18582152762279536,-0.1858095588766921,-0.18864507190027258
60,0.3258794,-0.18414892703628022,-0.18269279689213008,-0.1826948252412059,-0.1935621227596206,-0.16189771842342932,-0.1622863274112511,-0.16269013941424726,-0.16578801482688232,-0.16565243022955245,-0.18228741209678662,-0.17925573489755325,-0.17721754473793988,-0.17720797482836775,-0.17719464178238598,-0.17999966290767638
61,0.330402,-0.17712133257130613,-0.1757020663766815,-0.17570407434573332,-0.18606015042314245,-0.15451170027926414,-0.1540569254578917,-0.154485600317168,-0.1574021097871619,-0.15726652518983203,-0.17366041404519245,-0.17113845169072722,-0.16860205064082212,-0.16859198134296127,-0.16857826531309006,-0.1713490243540648
62,0.3349246,-0.170093738106332,-0.16871133586123283,-0.1687133234502607,-0.1785706354607864,-0.14712117141299172,-0.14585358393995773,-0.1463092477467497,-0.1490389596857066,-0.14890337508837675,-0.1650206781763338,-0.16301880153477333,-0.159985532284105,-0.1599755858928073,-0.1599624691069939,-0.16269521002743936
63,0.33944723,-0.16306609702484665,-0.16172055897380455,-0.1617225261826733,-0.17109351263287415,-0.13972609796408925,-0.13767660858922962,-0.1381613322396751,-0.1406993908377521,-0.14056380624042225,-0.15636959871584968,-0.1548977262038415,-0.15137003285786016,-0.1513608317204189,-0.1513492959562969,-0.15404028265151318
64,0.34396985,-0.1560384714821983,-0.1547297975437027,-0.1547317443724574,-0.16362883248722315,-0.13232656562292064,-0.1295264237030463,-0.13004220560651905,-0.13238434312262537,-0.13224875852529552,-0.14770877207161928,-0.1467762946769976,-0.14275773071199555,-0.14274989633607832,-0.14274092150657605,-0.14538644443965157
65,0.34849244,-0.14901089255606134,-0.1477390824855807,-0.1477410089343565,-0.15617661222170595,-0.12492263291918412,-0.12140340857080781,-0.12195215884815946,-0.12409470276665907,-0.12395911816932922,-0.13903982374778942,-0.13865554101854946,-0.13415076412623253,-0.134144916283856,-0.13413947902558326,-0.13673586124094997
66,0.35301507,-0.141983251474576,-0.14074830559815238,-0.14075021166676904,-0.14873672090279313,-0.1175142167653217,-0.11330777286174204,-0.11389129914621088,-0.11583117460260792,-0.1156955900052781,-0.1303642723302614,-0.13053633817905058,-0.12555109457455194,-0.12554785046538702,-0.12554692282777705,-0.12809052512687324
67,0.3575377,-0.13495561039309056,-0.133757528710724,-0.13375941439918151,-0.14130920888355036,-0.11010142028589928,-0.10523991544641079,-0.10585990824086941,-0.10759464783838851,-0.10745906324105867,-0.12168391128668618,-0.12241975661195628,-0.11696088359037837,-0.11696085691287897,-0.1169654048850205,-0.11945263328970507
68,0.3620603,-0.1279280159281165,-0.1267667981952754,-0.12676866350370897,-0.13389410971461962,-0.10268433686868092,-0.09720020796462195,-0.09785822789120505,-0.09938597478509048,-0.09925039018776063,-0.11300057715128803,-0.1143068482119311,-0.10838226037337909,-0.10838606043570245,-0.10839704254767674,-0.11082435461864215
69,0.3665829,-0.1209004214631424,-0.11977606767982676,-0.11977791260823636,-0.12649135850844417,-0.09526296843803325,-0.08918890660441886,-0.08988637321428986,-0.09120588030576535,-0.09107029570843556,-0.10431605116837542,-0.10619855616144064,-0.09981722342127655,-0.09982545431844328,-0.09984382035245934,-0.10220773078202947
70,0.37110552,-0.11387279592049404,-0.11278530624972494,-0.11278713079802047,-0.11910090705005025,-0.08783734055178172,-0.08120627723110754,-0.08194445837415087,-0.08305508914702864,-0.08291950454969879,-0.09563219122879571,-0.09809584012460096,-0.09126776996607042,-0.09128102972362045,-0.09130771936701107,-0.09360480642133248
71,0.37562814,-0.10684517037784583,-0.10579454481962322,-0.10579634898780471,-0.11172277256064633,-0.08040755218336468,-0.07325264765476389,-0.07403264967224113,-0.07493437891607646,-0.07479879431874664,-0.08695098683462668,-0.08999972940648301,-0.08273594872852366,-0.08275482841125567,-0.08279076985280961,-0.08501768232981594
72,0.38015077,-0.0998175292963604,-0.09880376793219486,-0.09880555172021721,-0.10435692324183232,-0.07297366126844396,-0.06532828382895572,-0.06615104350558959,-0.06684445327341243,-0.06670886867608264,-0.07827442174057458,-0.08191119700350089,-0.0742237238360309,-0.07424880674466619,-0.07429491541667002,-0.07644837856661207
73,0.38467336,-0.09278995037022342,-0.09181305287407279,-0.09181481628211627,-0.09700342489671449,-0.06553583309924496,-0.057433547546608454,-0.058299824363577085,-0.05878610252540342,-0.058650517928073576,-0.06960464336601108,-0.07383132005265255,-0.06573314059557106,-0.06576500135773869,-0.06582217850464692,-0.06789900135579863
74,0.38919598,-0.08576232482757518,-0.08482229144397108,-0.08482403447190046,-0.08966214817773227,-0.058094044821955376,-0.04956858194665306,-0.05047895320839979,-0.05075988222549585,-0.05062429762816606,-0.06094361422722225,-0.06576095768417037,-0.05726598385116988,-0.0573051877961214,-0.057374319506746096,-0.05937139909699274
75,0.3937186,-0.0787346992849269,-0.07783153001386933,-0.07783325266168464,-0.08233312643097371,-0.05064844772533644,-0.041733695799330756,-0.04268855079453532,-0.04276650507645599,-0.042630920479126144,-0.05229353007062115,-0.05770114366578302,-0.04882418777164502,-0.04887129000138227,-0.04895324574470153,-0.05086757496063371
76,0.39824122,-0.07170707374227858,-0.07084076858376753,-0.07084247085146875,-0.07501634420071795,-0.04319915402716468,-0.03392913620078228,-0.03492867274682426,-0.03480660854298623,-0.03467102394565644,-0.04365656664041201,-0.049652853555310406,-0.040409588155871534,-0.04046513282739159,-0.04056076433314948,-0.04238943746919133
77,0.4027638,-0.06467951035497868,-0.06385006898297205,-0.06385175087073947,-0.06771185059925125,-0.03574635269945811,-0.02615520958515187,-0.027199431020899542,-0.02688087793685541,-0.026745293339525578,-0.035035009216562885,-0.041617128840439804,-0.032024049548300154,-0.032088569055059635,-0.03219870903065858,-0.033938928510387795
78,0.40728644,-0.05765185373465617,-0.056859276638217104,-0.05686093814578033,-0.06041946877497581,-0.028290013384078203,-0.018411972721880554,-0.019500687793582383,-0.018989731096099707,-0.018854146498769903,-0.026430905325407816,-0.033594756815877175,-0.023669128748985344,-0.023743143293686236,-0.023868604773061367,-0.02551768415546496
79,0.41180903,-0.050624274808519165,-0.04986856158009503,-0.04987020270767939,-0.05313936073073455,-0.02083046391358709,-0.01069983307472848,-0.011832653469476609,-0.011133930020729182,-0.01099834542339935,-0.017846726664589266,-0.025586891448513005,-0.015346719497190325,-0.015430735977735657,-0.015572310560709055,-0.017127684322110717
80,0.41633165,-0.04359664926587095,-0.04287780014999332,-0.04287942089746358,-0.04587138222163281,-0.013367731530765453,-0.0030188635573267647,-0.004195206446926253,-0.0033138822026816256,-0.003178297605351807,-0.009284603160508914,-0.017594343227799236,-0.007058310278455562,-0.007152822037320233,-0.007311279522176473,-0.008770504614643529
81,0.42085424,-0.036569070339733944,-0.035887085091871274,-0.035888685459362635,-0.038615614300480994,-0.005902087766314124,0.0046306339490254644,0.0034115455330298167,0.004469785564727033,0.004605370162056852,-0.0007469447853806627,-0.009618163350739617,0.0011944103827894875,0.0010889244930676195,0.000912837579749276,-0.00044792637583471184
82,0.42537686,-0.02954144479708562,-0.028896323661769446,-0.028897903649146753,-0.03137194535517514,0.0015663798427447279,0.012248570563568373,0.01098770382824392,0.012216677472422,0.012352262069751818,0.0077640560186627156,-0.0016591836187259956,0.009410033383679475,0.009293109304552044,0.00909867016397442,0.007838546861502496
83,0.42989948,-0.02251381925443735,-0.021905562231667702,-0.02190712183893094,-0.024140408221615423,0.009037420416823289,0.019834714750356378,0.018533224242246293,0.019926267000498557,0.020061851597828376,0.01624603286591693,0.006281613416685594,0.017587047744716755,0.01745823698262254,0.017244747750700742,0.01608730501786293
84,0.43442208,-0.01548622478946328,-0.014914831716219087,-0.014916370943458379,-0.016921019481503444,0.016510783993035738,0.027388862215912677,0.026048084990896905,0.027598070161849314,0.027733654759179133,0.024696640352388652,0.014203271698982223,0.02572402625687538,0.025582896385432832,0.02534968490783758,0.024296818821569338
